doc_id,title,type,date,entity_text,entity_type,canonical_entity
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Pierre Charles L’Enfant,PERSON,Pierre Charles L’Enfant
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Federal,ORG,Federal
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the Federal Government,ORG,Federal Government
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the General Services Administration,ORG,General Services Administration
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,GSA,ORG,GSA
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Americans,NORP,Americans
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the Design Excellence Program,ORG,Design Excellence Program
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the American Government,ORG,American Government
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Sec. 2. Policy,LAW,Sec. 2. Policy
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the United States,GPE,the United States
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the District of Columbia,GPE,the District of Columbia
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Sec . 3 . Definitions,LAW,Sec . 3 . Definitions
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the National Capital Region,LOC,the National Capital Region
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Greek,NORP,Greek
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Alberti,PERSON,Alberti
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Brunelleschi,PERSON,Brunelleschi
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Michelangelo,PERSON,Michelangelo
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Palladio,PERSON,Palladio
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Robert Adam,PERSON,Robert Adam
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,John Soane,PERSON,John Soane
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Christopher Wren,PERSON,Christopher Wren
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Benjamin Henry Latrobe,PERSON,Benjamin Henry Latrobe
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Robert Mills,PERSON,Robert Mills
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Thomas U. Walter,PERSON,Thomas U. Walter
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Julian Abele,PERSON,Julian Abele
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Daniel Burnham,PERSON,Daniel Burnham
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Rafael Carmoega,PERSON,Rafael Carmoega
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Charles F. McKim,PERSON,Charles F. McKim
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,John Russell Pope,PERSON,John Russell Pope
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Julia Morgan,PERSON,Julia Morgan
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Delano,PERSON,Delano
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Aldrich,PERSON,Aldrich
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Neoclassical,NORP,Neoclassical
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Georgian,NORP,Georgian
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Federal,NORP,Federal
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Greek Revival,NORP,Greek Revival
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,section 3301(a)(5),LAW,Section 3301(a)(5
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,"title 40, United States Code",LAW,"Title 40, United States Code"
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Gothic,NORP,Gothic
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Romanesque,NORP,Romanesque
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Second Empire,NORP,Second Empire
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Spanish Colonial,NORP,Spanish Colonial
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Mediterranean,LOC,Mediterranean
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the Bureau of Economic Analysis’s,ORG,Bureau of Economic Analysis’s
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Sec . 4 . Guiding Principles for Federal Architecture,LAW,Sec . 4 . Guiding Principles for Federal Architecture
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Guiding Principles for Federal Architecture,LAW,Guiding Principles for Federal Architecture
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Government,ORG,Government
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Sec . 5 . GSA Actions,LAW,Sec . 5 . GSA Actions
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,United States Code,GPE,United States Code
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the GSA Public Buildings Service,ORG,GSA Public Buildings Service
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Brutalist,NORP,Brutalist
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Domestic Policy,ORG,Domestic Policy
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,the Office of Management and Budget,ORG,Office of Management and Budget
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,DONALD J. TRUMP,PERSON,DONALD J. TRUMP
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,THE WHITE HOUSE,GPE,the WHITE HOUSE
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,The Signers,PERSON,the Signers
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,Washington,GPE,Washington
pa_166,MAKING FEDERAL ARCHITECTURE BEAUTIFUL AGAIN,EXECUTIVE ORDER,2025-08-28,DC,GPE,DC
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,The White House,ORG,White House
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,Donald J. Trump,PERSON,Donald J. Trump
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,JD Vance,PERSON,JD Vance
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,Melania Trump,PERSON,Melania Trump
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,Usha Vance,PERSON,Usha Vance
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,The Cabinet,ORG,Cabinet
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,America,GPE,America
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,The Founders Museum,ORG,Founders Museum
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,the Declaration of Independence,WORK_OF_ART,Declaration of Independence
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,the United States of America,GPE,the United States of America
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,Nation,GPE,Nation
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,American,NORP,American
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,the HALT Fentanyl Act,LAW,HALT Fentanyl Act
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,Schedule I,LAW,Schedule I
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,One Big Beautiful Bill,LAW,One Big Beautiful Bill
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,DONALD J. TRUMP,PERSON,DONALD J. TRUMP
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,Constitution,LAW,Constitution
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,the United States,GPE,the United States
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,Americans,NORP,Americans
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,The Signers,PERSON,the Signers
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,Washington,GPE,Washington
pa_167,"OVERDOSE PREVENTION WEEK, 2025",PROCLAMATION,2025-08-28,DC,GPE,DC
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,Donald J. Trump,PERSON,Donald J. Trump
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,The White House,ORG,White House
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,JD Vance,PERSON,JD Vance
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,Melania Trump,PERSON,Melania Trump
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,Usha Vance,PERSON,Usha Vance
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,The Cabinet,ORG,Cabinet
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,America,GPE,America
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,The Founders Museum,ORG,Founders Museum
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,the Declaration of Independence,WORK_OF_ART,Declaration of Independence
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,the United States of America,GPE,the United States of America
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,Section 1 . Investigations Into Use of Federal Grant Funds,LAW,Section 1 . Investigations Into Use of Federal Grant Funds
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,American,NORP,American
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,Federal,ORG,Federal
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,Sec . 2 . General Provisions .,LAW,Sec . 2 . General Provisions .
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,the Office of Management and Budget,ORG,Office of Management and Budget
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,the United States,GPE,the United States
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,the Federal Register,ORG,Federal Register
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,DONALD J. TRUMP,PERSON,DONALD J. TRUMP
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,EOP,ORG,EOP
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,The Signers,PERSON,the Signers
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,Washington,GPE,Washington
pa_168,USE OF APPROPRIATED FUNDS FOR ILLEGAL LOBBYING AND PARTISAN POLITICAL ACTIVITY BY FEDERAL GRANTEES,MEMORANDUM,2025-08-28,DC,GPE,DC
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,United States,GPE,United States
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Japan,GPE,Japan
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Donald J. Trump,PERSON,Donald J. Trump
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,The White House,ORG,White House
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,JD Vance,PERSON,JD Vance
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Melania Trump,PERSON,Melania Trump
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Usha Vance,PERSON,Usha Vance
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,The Cabinet,ORG,Cabinet
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,America,GPE,America
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,The Founders Museum,ORG,Founders Museum
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the United States of America,GPE,the United States of America
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the International Emergency Economic Powers Act,LAW,International Emergency Economic Powers Act
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the National Emergencies Act,LAW,National Emergencies Act
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the Trade Expansion Act of 1962,LAW,Trade Expansion Act of 1962
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the Trade Act of 1974,LAW,Trade Act of 1974
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,19 U.S.C. 2483,LAW,19 U.S.C. 2483
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,United States Code,LAW,United States Code
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the United States,GPE,the United States
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,American,NORP,American
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Executive Order 14257,LAW,Executive Order 14257
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Regulating Imports With a Reciprocal Tariff,LAW,Regulating Imports with A Reciprocal Tariff
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 9704 of March,LAW,Proclamation 9704 of March
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 9705 of March,LAW,Proclamation 9705 of March
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 9888 of,LAW,Proclamation 9888 of
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 10962 of,LAW,Proclamation 10962 of
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Japanese,NORP,Japanese
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the Government of Japan,ORG,Government of Japan
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the United States Government,ORG,United States Government
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,"Proclamation 9704, as amended;",LAW,"Proclamation 9704, As Amended;"
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 9705,LAW,Proclamation 9705
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 9888,LAW,Proclamation 9888
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 10962. Sec . 2 . General Tariffs,LAW,Proclamation 10962. Sec . 2 . General Tariffs
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,HTSUS,ORG,HTSUS
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the European Union,ORG,European Union
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Executive Order 14326,LAW,Executive Order 14326
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Commerce,ORG,Commerce
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,CBP,ORG,CBP
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the United States International Trade Commission,ORG,United States International Trade Commission
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,ITC,ORG,ITC
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the Federal Register,ORG,Federal Register
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the World Trade Organization Agreement on Trade in Civil Aircraft,LAW,World Trade Organization Agreement on Trade in Civil Aircraft
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,subsection (b),LAW,Subsection (b
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 10962,LAW,Proclamation 10962
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,HTSUS,LAW,HTSUS
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Sec . 4 . Automobiles and Automobile Parts,LAW,Sec . 4 . Automobiles and Automobile Parts
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 10908 of March,LAW,Proclamation 10908 of March
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 10908,LAW,Proclamation 10908
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Column 1 Duty Rate,LAW,Column 1 Duty Rate
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Sec . 5 . Products,LAW,Sec . 5 . Products
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,section 232,LAW,Section 232
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the Government of Japan,GPE,the Government of Japan
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Proclamation 10962. Sec . 7 . Delegation .,LAW,Proclamation 10962. Sec . 7 . Delegation .
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Homeland Security,ORG,Homeland Security
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,IEEPA,LAW,IEEPA
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Sec . 8 . Interaction,LAW,Sec . 8 . Interaction
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Sec . 9 . General Provisions,LAW,Sec . 9 . General Provisions
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the Office of Management and Budget,ORG,Office of Management and Budget
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,the Department of Commerce,ORG,Department of Commerce
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,DONALD J. TRUMP,PERSON,DONALD J. TRUMP
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,THE WHITE HOUSE,ORG,WHITE HOUSE
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,The Signers,PERSON,the Signers
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,Washington,GPE,Washington
pa_169,IMPLEMENTING THE UNITED STATES–JAPAN AGREEMENT,EXECUTIVE ORDER,2025-09-04,DC,GPE,DC
pa_170,STRENGTHENING EFFORTS TO PROTECT U.S. NATIONALS FROM WRONGFUL DETENTION ABROAD,EXECUTIVE ORDER,2025-09-05,U.S.,GPE,United States
pa_170,STRENGTHENING EFFORTS TO PROTECT U.S. NATIONALS FROM WRONGFUL DETENTION ABROAD,EXECUTIVE ORDER,2025-09-05,Donald J. Trump,PERSON,Donald J. Trump
pa_170,STRENGTHENING EFFORTS TO PROTECT U.S. NATIONALS FROM WRONGFUL DETENTION ABROAD,EXECUTIVE ORDER,2025-09-05,The White House,ORG,White House
pa_170,STRENGTHENING EFFORTS TO PROTECT U.S. NATIONALS FROM WRONGFUL DETENTION ABROAD,EXECUTIVE ORDER,2025-09-05,JD Vance,PERSON,JD Vance
pa_170,STRENGTHENING EFFORTS TO PROTECT U.S. NATIONALS FROM WRONGFUL DETENTION ABROAD,EXECUTIVE ORDER,2025-09-05,Melania Trump,PERSON,Melania Trump
pa_170,STRENGTHENING EFFORTS TO PROTECT U.S. NATIONALS FROM WRONGFUL DETENTION ABROAD,EXECUTIVE ORDER,2025-09-05,Usha Vance,PERSON,Usha Vance
